Salary Group ID,Salary Group,Number of Inhabitants,Municipality ID,Municipality,Households
8,$8k - $9k,5,15040,Ixtapan de la Sal,3090
8,$8k - $9k,5,15045,Jilotepec,972
8,$8k - $9k,5,15046,Jilotzingo,440
8,$8k - $9k,5,15052,Malinalco,403
8,$8k - $9k,5,15058,Nezahualcóyotl,6560
8,$8k - $9k,5,15060,Nicolás Romero,5041
8,$8k - $9k,5,15063,Ocuilan,520
8,$8k - $9k,5,15064,El Oro,289
8,$8k - $9k,5,15085,Temascalcingo,554
8,$8k - $9k,5,15088,Tenancingo,440
8,$8k - $9k,5,15090,Tenango del Valle,449
8,$8k - $9k,5,15099,Texcoco,2544
8,$8k - $9k,5,15100,Tezoyuca,3471
8,$8k - $9k,5,15101,Tianguistenco,3053
8,$8k - $9k,5,15104,Tlalnepantla de Baz,2239
8,$8k - $9k,5,15106,Toluca,8112
8,$8k - $9k,5,15109,Tultitlán,4554
8,$8k - $9k,5,15111,Villa de Allende,507
8,$8k - $9k,5,15113,Villa Guerrero,3752
8,$8k - $9k,5,15114,Villa Victoria,1379
8,$8k - $9k,5,15115,Xonacatlán,4233
8,$8k - $9k,5,15120,Zumpango,515
8,$8k - $9k,5,15121,Cuautitlán Izcalli,1559
8,$8k - $9k,5,15122,Valle de Chalco Solidaridad,2507
8,$8k - $9k,5,16022,Charo,569
8,$8k - $9k,5,16034,Hidalgo,739
8,$8k - $9k,5,16036,Huandacareo,531
8,$8k - $9k,5,16038,Huetamo,665
8,$8k - $9k,5,16043,Jacona,633
8,$8k - $9k,5,16050,Maravatío,1462
8,$8k - $9k,5,16052,Lázaro Cárdenas,1488
8,$8k - $9k,5,16053,Morelia,3928
8,$8k - $9k,5,16055,Múgica,1314
8,$8k - $9k,5,16069,La Piedad,653
8,$8k - $9k,5,16071,Puruándiro,715
8,$8k - $9k,5,16075,Los Reyes,789
8,$8k - $9k,5,16076,Sahuayo,771
8,$8k - $9k,5,16086,Tanhuato,684
8,$8k - $9k,5,16091,Tingüindín,741
8,$8k - $9k,5,16102,Uruapan,966
8,$8k - $9k,5,16107,Zacapu,1755
8,$8k - $9k,5,16108,Zamora,755
8,$8k - $9k,5,16112,Zitácuaro,1151
8,$8k - $9k,5,17002,Atlatlahucan,86
8,$8k - $9k,5,17004,Ayala,272
8,$8k - $9k,5,17006,Cuautla,1387
8,$8k - $9k,5,17007,Cuernavaca,1097
8,$8k - $9k,5,17009,Huitzilac,122
8,$8k - $9k,5,17011,Jiutepec,1830
8,$8k - $9k,5,17012,Jojutla,650
8,$8k - $9k,5,17013,Jonacatepec de Leandro Valle,324
8,$8k - $9k,5,17015,Miacatlán,115
8,$8k - $9k,5,17017,Puente de Ixtla,490
8,$8k - $9k,5,17018,Temixco,1213
8,$8k - $9k,5,17019,Tepalcingo,123
8,$8k - $9k,5,17020,Tepoztlán,115
8,$8k - $9k,5,17025,Tlaquiltenango,625
8,$8k - $9k,5,17026,Tlayacapan,895
8,$8k - $9k,5,17028,Xochitepec,267
8,$8k - $9k,5,17029,Yautepec,315
8,$8k - $9k,5,17030,Yecapixtla,140
8,$8k - $9k,5,17031,Zacatepec,131
8,$8k - $9k,5,18004,Compostela,552
8,$8k - $9k,5,18007,Jala,185
8,$8k - $9k,5,18008,Xalisco,357
8,$8k - $9k,5,18012,San Blas,195
8,$8k - $9k,5,18014,Santa María del Oro,429
8,$8k - $9k,5,18016,Tecuala,206
8,$8k - $9k,5,18017,Tepic,2252
8,$8k - $9k,5,18020,Bahía de Banderas,914
8,$8k - $9k,5,19001,Abasolo,91
8,$8k - $9k,5,19004,Allende,170
8,$8k - $9k,5,19005,Anáhuac,88
8,$8k - $9k,5,19006,Apodaca,2567
8,$8k - $9k,5,19009,Cadereyta Jiménez,174
8,$8k - $9k,5,19010,El Carmen,106
8,$8k - $9k,5,19018,García,826
8,$8k - $9k,5,19021,General Escobedo,3095
8,$8k - $9k,5,19026,Guadalupe,1792
8,$8k - $9k,5,19027,Los Herreras,49
8,$8k - $9k,5,19030,Iturbide,112
8,$8k - $9k,5,19031,Juárez,4882
8,$8k - $9k,5,19038,Montemorelos,59
8,$8k - $9k,5,19039,Monterrey,3950
8,$8k - $9k,5,19041,Pesquería,331
8,$8k - $9k,5,19048,Santa Catarina,1004
8,$8k - $9k,5,19049,Santiago,1479
8,$8k - $9k,5,19050,Vallecillo,64
8,$8k - $9k,5,20002,Acatlán de Pérez Figueroa,1344
8,$8k - $9k,5,20021,Cosolapa,1238
8,$8k - $9k,5,20030,El Espinal,548
8,$8k - $9k,5,20034,Guadalupe de Ramírez,353
8,$8k - $9k,5,20043,Juchitán de Zaragoza,508
8,$8k - $9k,5,20052,Magdalena Tequisistlán,553
8,$8k - $9k,5,20059,Miahuatlán de Porfirio Díaz,802
8,$8k - $9k,5,20067,Oaxaca de Juárez,1957
8,$8k - $9k,5,20083,San Agustín de las Juntas,517
8,$8k - $9k,5,20130,San Dionisio del Mar,628
8,$8k - $9k,5,20184,San Juan Bautista Tuxtepec,479
8,$8k - $9k,5,20298,San Pablo Villa de Mitla,628
8,$8k - $9k,5,20324,San Pedro Pochutla,578
8,$8k - $9k,5,20334,Villa de Tututepec,582
8,$8k - $9k,5,20375,Santa Cruz Amilpas,1372
8,$8k - $9k,5,20385,Santa Cruz Xoxocotlán,465
8,$8k - $9k,5,20406,Santa María Chilchotla,318
8,$8k - $9k,5,20418,Santa María Jalapa del Marqués,540
8,$8k - $9k,5,20439,Santa María Tonameca,445
8,$8k - $9k,5,20482,Santiago Pinotepa Nacional,542
8,$8k - $9k,5,21008,Ahuazotepec,922
8,$8k - $9k,5,21015,Amozoc,1320
8,$8k - $9k,5,21016,Aquixtla,754
8,$8k - $9k,5,21051,Chietla,596
8,$8k - $9k,5,21065,General Felipe Ángeles,837
8,$8k - $9k,5,21079,Huitziltepec,2023
8,$8k - $9k,5,21090,Juan C. Bonilla,794
8,$8k - $9k,5,21110,Palmar de Bravo,675
8,$8k - $9k,5,21114,Puebla,7197
8,$8k - $9k,5,21118,Los Reyes de Juárez,787
8,$8k - $9k,5,21119,San Andrés Cholula,866
8,$8k - $9k,5,21140,San Pedro Cholula,1945
8,$8k - $9k,5,21150,Huehuetlán el Grande,944
8,$8k - $9k,5,21153,Tecali de Herrera,876
8,$8k - $9k,5,21154,Tecamachalco,1589
8,$8k - $9k,5,21174,Teziutlán,876
8,$8k - $9k,5,22001,Amealco de Bonfil,512
8,$8k - $9k,5,22006,Corregidora,339
8,$8k - $9k,5,22007,Ezequiel Montes,181
8,$8k - $9k,5,22008,Huimilpan,100
8,$8k - $9k,5,22010,Landa de Matamoros,208
8,$8k - $9k,5,22011,El Marqués,1096
8,$8k - $9k,5,22012,Pedro Escobedo,1090
8,$8k - $9k,5,22014,Querétaro,4996
8,$8k - $9k,5,22015,San Joaquín,97
8,$8k - $9k,5,22016,San Juan del Río,388
8,$8k - $9k,5,22017,Tequisquiapan,446
8,$8k - $9k,5,23004,Othón P. Blanco,1110
8,$8k - $9k,5,23005,Benito Juárez,2446
8,$8k - $9k,5,23007,Lázaro Cárdenas,244
8,$8k - $9k,5,23008,Solidaridad,589
8,$8k - $9k,5,23010,Bacalar,156
8,$8k - $9k,5,24001,Ahualulco,382
8,$8k - $9k,5,24013,Ciudad Valles,453
8,$8k - $9k,5,24021,Mexquitic de Carmona,1420
8,$8k - $9k,5,24024,Rioverde,477
8,$8k - $9k,5,24028,San Luis Potosí,2585
8,$8k - $9k,5,24035,Soledad de Graciano Sánchez,2523
8,$8k - $9k,5,24037,Tamazunchale,688
8,$8k - $9k,5,24046,Villa de Arriaga,254
8,$8k - $9k,5,24051,Villa Hidalgo,372
8,$8k - $9k,5,24056,Villa de Arista,310
8,$8k - $9k,5,24057,Matlapa,292
8,$8k - $9k,5,25001,Ahome,3060
8,$8k - $9k,5,25002,Angostura,206
8,$8k - $9k,5,25003,Badiraguato,466
8,$8k - $9k,5,25006,Culiacán,3652
8,$8k - $9k,5,25007,Choix,268
8,$8k - $9k,5,25010,El Fuerte,238
8,$8k - $9k,5,25011,Guasave,436
8,$8k - $9k,5,25012,Mazatlán,2453
8,$8k - $9k,5,25015,Salvador Alvarado,287
8,$8k - $9k,5,25017,Sinaloa,726
8,$8k - $9k,5,26001,Aconchi,247
8,$8k - $9k,5,26002,Agua Prieta,550
8,$8k - $9k,5,26003,Alamos,157
8,$8k - $9k,5,26017,Caborca,696
8,$8k - $9k,5,26018,Cajeme,1014
8,$8k - $9k,5,26025,Empalme,1335
8,$8k - $9k,5,26026,Etchojoa,547
8,$8k - $9k,5,26030,Hermosillo,2240
8,$8k - $9k,5,26035,Imuris,127
8,$8k - $9k,5,26036,Magdalena,110
8,$8k - $9k,5,26042,Navojoa,171
8,$8k - $9k,5,26043,Nogales,1498
8,$8k - $9k,5,26055,San Luis Río Colorado,966
8,$8k - $9k,5,26057,San Pedro de la Cueva,93
8,$8k - $9k,5,26072,San Ignacio Río Muerto,228
8,$8k - $9k,5,27003,Centla,317
8,$8k - $9k,5,27004,Centro,2837
8,$8k - $9k,5,27005,Comalcalco,813
8,$8k - $9k,5,27006,Cunduacán,401
8,$8k - $9k,5,27007,Emiliano Zapata,453
8,$8k - $9k,5,27008,Huimanguillo,689
8,$8k - $9k,5,27010,Jalpa de Méndez,674
8,$8k - $9k,5,27011,Jonuta,312
8,$8k - $9k,5,27012,Macuspana,1157
8,$8k - $9k,5,27013,Nacajuca,407
8,$8k - $9k,5,27014,Paraíso,2072
8,$8k - $9k,5,27017,Tenosique,321
8,$8k - $9k,5,28003,Altamira,1218
8,$8k - $9k,5,28009,Ciudad Madero,1170
8,$8k - $9k,5,28012,González,264
8,$8k - $9k,5,28021,El Mante,3051
8,$8k - $9k,5,28022,Matamoros,1241
8,$8k - $9k,5,28027,Nuevo Laredo,1289
8,$8k - $9k,5,28032,Reynosa,2220
8,$8k - $9k,5,28038,Tampico,659
8,$8k - $9k,5,28041,Victoria,987
8,$8k - $9k,5,28043,Xicoténcatl,272
8,$8k - $9k,5,29005,Apizaco,234
8,$8k - $9k,5,29006,Calpulalpan,619
8,$8k - $9k,5,29007,El Carmen Tequexquitla,145
8,$8k - $9k,5,29010,Chiautempan,186
8,$8k - $9k,5,29013,Huamantla,895
8,$8k - $9k,5,29025,San Pablo del Monte,837
8,$8k - $9k,5,29026,Santa Cruz Tlaxcala,505
8,$8k - $9k,5,29028,Teolocholco,194
8,$8k - $9k,5,29031,Tetla de la Solidaridad,197
8,$8k - $9k,5,29032,Tetlatlahuca,211
8,$8k - $9k,5,29033,Tlaxcala,388
8,$8k - $9k,5,29039,Xaloztoc,259
8,$8k - $9k,5,29041,Papalotla de Xicohténcatl,203
8,$8k - $9k,5,29044,Zacatelco,181
8,$8k - $9k,5,29045,Benito Juárez,199
8,$8k - $9k,5,29049,San Damián Texóloc,164
8,$8k - $9k,5,29050,San Francisco Tetlanohcan,191
8,$8k - $9k,5,30016,La Antigua,2790
8,$8k - $9k,5,30028,Boca del Río,2720
8,$8k - $9k,5,30031,Carrillo Puerto,1166
8,$8k - $9k,5,30034,Cerro Azul,900
8,$8k - $9k,5,30038,Coatepec,1065
8,$8k - $9k,5,30039,Coatzacoalcos,1254
8,$8k - $9k,5,30044,Córdoba,1254
8,$8k - $9k,5,30048,Cosoleacaque,1457
8,$8k - $9k,5,30053,Cuitláhuac,1063
8,$8k - $9k,5,30087,Xalapa,3536
8,$8k - $9k,5,30118,Orizaba,959
8,$8k - $9k,5,30124,Papantla,1149
8,$8k - $9k,5,30148,Soledad de Doblado,732
8,$8k - $9k,5,30177,Tlacolulan,639
8,$8k - $9k,5,30193,Veracruz,1147
8,$8k - $9k,5,30199,Zaragoza,1123
8,$8k - $9k,5,31001,Abalá,202
8,$8k - $9k,5,31007,Cacalchén,319
8,$8k - $9k,5,31018,Chapab,93
8,$8k - $9k,5,31021,Chichimilá,302
8,$8k - $9k,5,31025,Dzán,289
8,$8k - $9k,5,31030,Dzitás,89
8,$8k - $9k,5,31034,Hocabá,88
8,$8k - $9k,5,31036,Homún,193
8,$8k - $9k,5,31038,Hunucmá,99
8,$8k - $9k,5,31040,Izamal,273
8,$8k - $9k,5,31041,Kanasín,590
8,$8k - $9k,5,31047,Maní,247
8,$8k - $9k,5,31050,Mérida,6034
8,$8k - $9k,5,31052,Motul,253
8,$8k - $9k,5,31059,Progreso,360
8,$8k - $9k,5,31069,Sotuta,87
8,$8k - $9k,5,31074,Tahmek,235
8,$8k - $9k,5,31076,Tecoh,191
8,$8k - $9k,5,31083,Telchac Puerto,37
8,$8k - $9k,5,31086,Tepakán,77
8,$8k - $9k,5,31091,Tinum,777
8,$8k - $9k,5,31101,Umán,1060
8,$8k - $9k,5,32009,Chalchihuites,428
8,$8k - $9k,5,32010,Fresnillo,1504
8,$8k - $9k,5,32012,Genaro Codina,474
8,$8k - $9k,5,32017,Guadalupe,546
8,$8k - $9k,5,32019,Jalpa,166
8,$8k - $9k,5,32020,Jerez,833
8,$8k - $9k,5,32022,Juan Aldama,345
8,$8k - $9k,5,32025,Luis Moya,225
8,$8k - $9k,5,32029,Miguel Auza,229
8,$8k - $9k,5,32036,Ojocaliente,173
8,$8k - $9k,5,32039,Río Grande,265
8,$8k - $9k,5,32040,Sain Alto,204
8,$8k - $9k,5,32048,Tlaltenango de Sánchez Román,158
8,$8k - $9k,5,32054,Villa Hidalgo,258
8,$8k - $9k,5,32056,Zacatecas,389
8,$8k - $9k,6,1001,Aguascalientes,2554
8,$8k - $9k,6,1003,Calvillo,83
8,$8k - $9k,6,1005,Jesús María,345
8,$8k - $9k,6,1007,Rincón de Romos,325
8,$8k - $9k,6,1009,Tepezalá,185
8,$8k - $9k,6,1011,San Francisco de los Romo,97
8,$8k - $9k,6,2001,Ensenada,105
8,$8k - $9k,6,2002,Mexicali,156
8,$8k - $9k,6,2003,Tecate,110
8,$8k - $9k,6,2004,Tijuana,1783
8,$8k - $9k,6,3001,Comondú,54
8,$8k - $9k,6,3002,Mulegé,254
8,$8k - $9k,6,3003,La Paz,599
8,$8k - $9k,6,3008,Los Cabos,482
8,$8k - $9k,6,4002,Campeche,544
8,$8k - $9k,6,4003,Carmen,245
8,$8k - $9k,6,4004,Champotón,287
8,$8k - $9k,6,4005,Hecelchakán,162
8,$8k - $9k,6,4009,Escárcega,144
8,$8k - $9k,6,4010,Calakmul,135
8,$8k - $9k,6,5002,Acuña,248
8,$8k - $9k,6,5007,Cuatro Ciénegas,110
8,$8k - $9k,6,5017,Matamoros,247
8,$8k - $9k,6,5018,Monclova,827
8,$8k - $9k,6,5020,Múzquiz,512
8,$8k - $9k,6,5021,Nadadores,209
8,$8k - $9k,6,5025,Piedras Negras,544
8,$8k - $9k,6,5030,Saltillo,637
8,$8k - $9k,6,5033,San Pedro,125
8,$8k - $9k,6,5035,Torreón,1961
8,$8k - $9k,6,5038,Zaragoza,167
8,$8k - $9k,6,6001,Armería,123
8,$8k - $9k,6,6002,Colima,112
8,$8k - $9k,6,6005,Cuauhtémoc,70
8,$8k - $9k,6,6007,Manzanillo,535
8,$8k - $9k,6,6009,Tecomán,467
8,$8k - $9k,6,6010,Villa de Álvarez,279
8,$8k - $9k,6,7017,Cintalapa,583
8,$8k - $9k,6,7065,Palenque,772
8,$8k - $9k,6,7078,San Cristóbal de las Casas,1523
8,$8k - $9k,6,7089,Tapachula,1924
8,$8k - $9k,6,8010,Buenaventura,125
8,$8k - $9k,6,8017,Cuauhtémoc,292
8,$8k - $9k,6,8019,Chihuahua,1671
8,$8k - $9k,6,8020,Chínipas,127
8,$8k - $9k,6,8021,Delicias,667
8,$8k - $9k,6,8023,Galeana,510
8,$8k - $9k,6,8032,Hidalgo del Parral,259
8,$8k - $9k,6,8037,Juárez,1808
8,$8k - $9k,6,8048,Namiquipa,114
8,$8k - $9k,6,8052,Ojinaga,206
8,$8k - $9k,6,9002,Azcapotzalco,1617
8,$8k - $9k,6,9005,Gustavo A. Madero,3275
8,$8k - $9k,6,9007,Iztapalapa,5606
8,$8k - $9k,6,9010,Álvaro Obregón,1622
8,$8k - $9k,6,9012,Tlalpan,31
8,$8k - $9k,6,9013,Xochimilco,49
8,$8k - $9k,6,9017,Venustiano Carranza,1375
8,$8k - $9k,6,10004,Cuencamé,151
8,$8k - $9k,6,10005,Durango,1749
8,$8k - $9k,6,10007,Gómez Palacio,1131
8,$8k - $9k,6,10012,Lerdo,322
8,$8k - $9k,6,10024,Rodeo,152
8,$8k - $9k,6,11002,Acámbaro,296
8,$8k - $9k,6,11003,San Miguel de Allende,799
8,$8k - $9k,6,11004,Apaseo el Alto,1528
8,$8k - $9k,6,11007,Celaya,1008
8,$8k - $9k,6,11009,Comonfort,343
8,$8k - $9k,6,11018,Jaral del Progreso,915
8,$8k - $9k,6,11020,León,4124
8,$8k - $9k,6,11023,Pénjamo,989
8,$8k - $9k,6,11027,Salamanca,1689
8,$8k - $9k,6,11028,Salvatierra,912
8,$8k - $9k,6,11031,San Francisco del Rincón,398
8,$8k - $9k,6,11035,Santa Cruz de Juventino Rosas,321
8,$8k - $9k,6,11037,Silao de la Victoria,877
8,$8k - $9k,6,11041,Uriangato,280
8,$8k - $9k,6,12001,Acapulco de Juárez,1653
8,$8k - $9k,6,12003,Ajuchitlán del Progreso,389
8,$8k - $9k,6,12023,Cuajinicuilapa,555
8,$8k - $9k,6,12029,Chilpancingo de los Bravo,901
8,$8k - $9k,6,12035,Iguala de la Independencia,1685
8,$8k - $9k,6,12038,Zihuatanejo de Azueta,492
8,$8k - $9k,6,12046,Ometepec,540
8,$8k - $9k,6,13002,Acaxochitlán,347
8,$8k - $9k,6,13009,El Arenal,473
8,$8k - $9k,6,13015,Cardonal,1051
8,$8k - $9k,6,13016,Cuautepec de Hinojosa,274
8,$8k - $9k,6,13021,Emiliano Zapata,382
8,$8k - $9k,6,13022,Epazoyucan,523
8,$8k - $9k,6,13023,Francisco I. Madero,428
8,$8k - $9k,6,13041,Mixquiahuala de Juárez,367
8,$8k - $9k,6,13048,Pachuca de Soto,1010
8,$8k - $9k,6,13051,Mineral de la Reforma,405
8,$8k - $9k,6,13063,Tepeji del Río de Ocampo,491
8,$8k - $9k,6,13067,Tezontepec de Aldama,427
8,$8k - $9k,6,13075,Tolcayuca,335
8,$8k - $9k,6,13076,Tula de Allende,465
8,$8k - $9k,6,13081,Zacualtipán de Ángeles,958
8,$8k - $9k,6,13082,Zapotlán de Juárez,396
8,$8k - $9k,6,14006,Ameca,701
8,$8k - $9k,6,14023,Zapotlán el Grande,1207
8,$8k - $9k,6,14039,Guadalajara,2577
8,$8k - $9k,6,14045,Ixtlahuacán del Río,474
8,$8k - $9k,6,14063,Ocotlán,449
8,$8k - $9k,6,14067,Puerto Vallarta,1375
8,$8k - $9k,6,14070,El Salto,1320
8,$8k - $9k,6,14090,Tenamaxtlán,1110
8,$8k - $9k,6,14097,Tlajomulco de Zúñiga,1238
8,$8k - $9k,6,14100,Tomatlán,469
8,$8k - $9k,6,14101,Tonalá,1365
8,$8k - $9k,6,14105,Tototlán,999
8,$8k - $9k,6,14116,Villa Hidalgo,1203
8,$8k - $9k,6,14120,Zapopan,2564
8,$8k - $9k,6,14121,Zapotiltic,1325
8,$8k - $9k,6,15007,Amanalco,426
8,$8k - $9k,6,15031,Chimalhuacán,4368
8,$8k - $9k,6,15032,Donato Guerra,545
8,$8k - $9k,6,15033,Ecatepec de Morelos,6640
8,$8k - $9k,6,15038,Isidro Fabela,870
8,$8k - $9k,6,15046,Jilotzingo,440
8,$8k - $9k,6,15047,Jiquipilco,370
8,$8k - $9k,6,15052,Malinalco,833
8,$8k - $9k,6,15058,Nezahualcóyotl,2343
8,$8k - $9k,6,15060,Nicolás Romero,2523
8,$8k - $9k,6,15062,Ocoyoacac,633
8,$8k - $9k,6,15070,La Paz,2591
8,$8k - $9k,6,15079,Soyaniquilpan de Juárez,358
8,$8k - $9k,6,15087,Temoaya,474
8,$8k - $9k,6,15106,Toluca,9924
8,$8k - $9k,6,15113,Villa Guerrero,3752
8,$8k - $9k,6,15121,Cuautitlán Izcalli,548
8,$8k - $9k,6,15122,Valle de Chalco Solidaridad,1621
8,$8k - $9k,6,15124,San José del Rincón,556
8,$8k - $9k,6,16022,Charo,569
8,$8k - $9k,6,16025,Chilchota,496
8,$8k - $9k,6,16052,Lázaro Cárdenas,737
8,$8k - $9k,6,16053,Morelia,1666
8,$8k - $9k,6,16075,Los Reyes,627
8,$8k - $9k,6,16089,Tepalcatepec,776
8,$8k - $9k,6,16102,Uruapan,2096
8,$8k - $9k,6,16112,Zitácuaro,1154
8,$8k - $9k,6,17002,Atlatlahucan,86
8,$8k - $9k,6,17004,Ayala,280
8,$8k - $9k,6,17005,Coatlán del Río,142
8,$8k - $9k,6,17006,Cuautla,280
8,$8k - $9k,6,17007,Cuernavaca,661
8,$8k - $9k,6,17012,Jojutla,308
8,$8k - $9k,6,17020,Tepoztlán,389
8,$8k - $9k,6,17027,Totolapan,130
8,$8k - $9k,6,17028,Xochitepec,613
8,$8k - $9k,6,17029,Yautepec,901
8,$8k - $9k,6,18004,Compostela,535
8,$8k - $9k,6,18008,Xalisco,179
8,$8k - $9k,6,18010,Rosamorada,201
8,$8k - $9k,6,18012,San Blas,181
8,$8k - $9k,6,18017,Tepic,495
8,$8k - $9k,6,18018,Tuxpan,199
8,$8k - $9k,6,19001,Abasolo,69
8,$8k - $9k,6,19006,Apodaca,664
8,$8k - $9k,6,19009,Cadereyta Jiménez,902
8,$8k - $9k,6,19010,El Carmen,53
8,$8k - $9k,6,19018,García,880
8,$8k - $9k,6,19021,General Escobedo,974
8,$8k - $9k,6,19026,Guadalupe,1831
8,$8k - $9k,6,19031,Juárez,712
8,$8k - $9k,6,19038,Montemorelos,201
8,$8k - $9k,6,19039,Monterrey,758
8,$8k - $9k,6,20041,Huautla de Jiménez,399
8,$8k - $9k,6,20043,Juchitán de Zaragoza,508
8,$8k - $9k,6,20067,Oaxaca de Juárez,596
8,$8k - $9k,6,20083,San Agustín de las Juntas,775
8,$8k - $9k,6,20198,San Juan Guichicovi,438
8,$8k - $9k,6,20278,San Miguel Soyaltepec,432
8,$8k - $9k,6,20334,Villa de Tututepec,605
8,$8k - $9k,6,20350,San Sebastián Tutla,652
8,$8k - $9k,6,20375,Santa Cruz Amilpas,874
8,$8k - $9k,6,21013,Altepexi,901
8,$8k - $9k,6,21048,Chiautzingo,918
8,$8k - $9k,6,21053,Chignahuapan,786
8,$8k - $9k,6,21114,Puebla,1552
8,$8k - $9k,6,21132,San Martín Texmelucan,1017
8,$8k - $9k,6,21134,San Matías Tlalancaleca,836
8,$8k - $9k,6,21144,San Salvador Huixcolotla,862
8,$8k - $9k,6,21154,Tecamachalco,1929
8,$8k - $9k,6,21156,Tehuacán,2807
8,$8k - $9k,6,21179,Tlachichuca,833
8,$8k - $9k,6,21180,Tlahuapan,697
8,$8k - $9k,6,22001,Amealco de Bonfil,93
8,$8k - $9k,6,22003,Arroyo Seco,187
8,$8k - $9k,6,22004,Cadereyta de Montes,90
8,$8k - $9k,6,22008,Huimilpan,105
8,$8k - $9k,6,22011,El Marqués,159
8,$8k - $9k,6,22012,Pedro Escobedo,98
8,$8k - $9k,6,22014,Querétaro,1349
8,$8k - $9k,6,22016,San Juan del Río,658
8,$8k - $9k,6,22017,Tequisquiapan,829
8,$8k - $9k,6,23001,Cozumel,221
8,$8k - $9k,6,23004,Othón P. Blanco,409
8,$8k - $9k,6,23005,Benito Juárez,853
8,$8k - $9k,6,23008,Solidaridad,287
8,$8k - $9k,6,24013,Ciudad Valles,1143
8,$8k - $9k,6,24020,Matehuala,295
8,$8k - $9k,6,24021,Mexquitic de Carmona,927
8,$8k - $9k,6,24028,San Luis Potosí,1385
8,$8k - $9k,6,24040,Tamuín,379
8,$8k - $9k,6,24046,Villa de Arriaga,508
8,$8k - $9k,6,24058,El Naranjo,642
8,$8k - $9k,6,25001,Ahome,1101
8,$8k - $9k,6,25002,Angostura,360
8,$8k - $9k,6,25005,Cosalá,630
8,$8k - $9k,6,25006,Culiacán,2393
8,$8k - $9k,6,25010,El Fuerte,693
8,$8k - $9k,6,25011,Guasave,409
8,$8k - $9k,6,25012,Mazatlán,509
8,$8k - $9k,6,25014,Rosario,278
8,$8k - $9k,6,25015,Salvador Alvarado,229
8,$8k - $9k,6,26001,Aconchi,247
8,$8k - $9k,6,26018,Cajeme,1906
8,$8k - $9k,6,26025,Empalme,498
8,$8k - $9k,6,26030,Hermosillo,1937
8,$8k - $9k,6,26033,Huatabampo,552
8,$8k - $9k,6,26035,Imuris,173
8,$8k - $9k,6,26043,Nogales,139
8,$8k - $9k,6,26049,Quiriego,354
8,$8k - $9k,6,26055,San Luis Río Colorado,425
8,$8k - $9k,6,27002,Cárdenas,326
8,$8k - $9k,6,27004,Centro,441
8,$8k - $9k,6,27005,Comalcalco,434
8,$8k - $9k,6,27008,Huimanguillo,693
8,$8k - $9k,6,27014,Paraíso,461
8,$8k - $9k,6,27016,Teapa,396
8,$8k - $9k,6,28003,Altamira,762
8,$8k - $9k,6,28009,Ciudad Madero,630
8,$8k - $9k,6,28027,Nuevo Laredo,647
8,$8k - $9k,6,29005,Apizaco,173
8,$8k - $9k,6,29006,Calpulalpan,294
8,$8k - $9k,6,29010,Chiautempan,184
8,$8k - $9k,6,29013,Huamantla,172
8,$8k - $9k,6,29015,Ixtacuixtla de Mariano Matamoros,302
8,$8k - $9k,6,29018,Contla de Juan Cuamatzi,205
8,$8k - $9k,6,29019,Tepetitla de Lardizábal,212
8,$8k - $9k,6,29025,San Pablo del Monte,190
8,$8k - $9k,6,29026,Santa Cruz Tlaxcala,165
8,$8k - $9k,6,29033,Tlaxcala,202
8,$8k - $9k,6,29038,Tzompantepec,192
8,$8k - $9k,6,29056,Santa Ana Nopalucan,196
8,$8k - $9k,6,30016,La Antigua,1477
8,$8k - $9k,6,30028,Boca del Río,2607
8,$8k - $9k,6,30031,Carrillo Puerto,1166
8,$8k - $9k,6,30044,Córdoba,1050
8,$8k - $9k,6,30048,Cosoleacaque,1457
8,$8k - $9k,6,30060,Chinampa de Gorostiza,926
8,$8k - $9k,6,30061,Las Choapas,1055
8,$8k - $9k,6,30073,Hueyapan de Ocampo,628
8,$8k - $9k,6,30087,Xalapa,1567
8,$8k - $9k,6,30123,Pánuco,1670
8,$8k - $9k,6,30124,Papantla,1225
8,$8k - $9k,6,30136,Rafael Lucio,1447
8,$8k - $9k,6,30148,Soledad de Doblado,732
8,$8k - $9k,6,30173,Tezonapa,616
8,$8k - $9k,6,30175,Tihuatlán,1065
8,$8k - $9k,6,30193,Veracruz,2256
8,$8k - $9k,6,30207,Tres Valles,1952
8,$8k - $9k,6,31044,Kinchil,312
8,$8k - $9k,6,31050,Mérida,1794
8,$8k - $9k,6,31052,Motul,77
8,$8k - $9k,6,31055,Opichén,73
8,$8k - $9k,6,31076,Tecoh,80
8,$8k - $9k,6,31101,Umán,520
8,$8k - $9k,6,31102,Valladolid,703
8,$8k - $9k,6,32005,Calera,209
8,$8k - $9k,6,32010,Fresnillo,581
8,$8k - $9k,6,32012,Genaro Codina,237
8,$8k - $9k,6,32017,Guadalupe,218
8,$8k - $9k,6,32035,Noria de Ángeles,212
8,$8k - $9k,6,32036,Ojocaliente,430
8,$8k - $9k,6,32038,Pinos,176
8,$8k - $9k,6,32039,Río Grande,255
8,$8k - $9k,6,32040,Sain Alto,204
8,$8k - $9k,6,32042,Sombrerete,497
8,$8k - $9k,6,32051,Villa de Cos,172
8,$8k - $9k,6,32053,Villa González Ortega,222
8,$8k - $9k,6,32056,Zacatecas,218
8,$8k - $9k,7,1001,Aguascalientes,442
8,$8k - $9k,7,1005,Jesús María,88
